t, ref_c, humidity, v_ch1, v_ch2
1689055254.7400863, 23.833, 52.444, 9.999523163e+00, 9.999618530e+00
1689055256.1582112, 23.833, 52.47, 9.999515533e+00, 9.999639511e+00
1689055257.5765493, 23.827, 52.477, 9.999508858e+00, 9.999620438e+00
1689055258.9952419, 23.831, 52.492, 9.999547005e+00, 9.999702454e+00
1689055260.4135637, 23.825, 52.508, 9.999523163e+00, 9.999654770e+00
1689055261.8318765, 23.827, 52.513, 9.999513626e+00, 9.999656677e+00
1689055263.250411, 23.822, 52.537, 9.999521255e+00, 9.999680519e+00
1689055264.668884, 23.831, 52.548, 9.999534607e+00, 9.999702454e+00
1689055266.0874465, 23.83, 52.563, 9.999559402e+00, 9.999702454e+00
1689055267.505783, 23.83, 52.578, 9.999544144e+00, 9.999668121e+00
1689055268.9244483, 23.831, 52.584, 9.999537468e+00, 9.999632835e+00
1689055270.342843, 23.825, 52.602, 9.999523163e+00, 9.999626160e+00
1689055271.7612743, 23.822, 52.614, 9.999534607e+00, 9.999670982e+00
1689055273.1797698, 23.83, 52.635, 9.999525070e+00, 9.999635696e+00
1689055274.598378, 23.833, 52.64, 9.999527931e+00, 9.999635696e+00
1689055276.0167074, 23.827, 52.66, 9.999515533e+00, 9.999628067e+00
1689055277.4354222, 23.83, 52.667, 9.999542236e+00, 9.999661446e+00
1689055278.8534436, 23.831, 52.671, 9.999547005e+00, 9.999666214e+00
1689055280.2722166, 23.819, 52.689, 9.999530792e+00, 9.999616623e+00
1689055281.6906931, 23.835, 52.697, 9.999511719e+00, 9.999553680e+00
1689055283.109086, 23.822, 52.71, 9.999485016e+00, 9.999591827e+00
1689055284.5273414, 23.828, 52.717, 9.999489784e+00, 9.999578476e+00
1689055285.9458718, 23.831, 52.73, 9.999525070e+00, 9.999613762e+00
1689055287.364574, 23.828, 52.741, 9.999504089e+00, 9.999623299e+00
1689055288.7829285, 23.83, 52.757, 9.999521255e+00, 9.999637604e+00
1689055290.2012095, 23.825, 52.772, 9.999532700e+00, 9.999683380e+00
1689055291.6199317, 23.831, 52.795, 9.999518394e+00, 9.999649048e+00
1689055293.0382195, 23.824, 52.807, 9.999518394e+00, 9.999645233e+00
1689055294.4567397, 23.822, 52.83, 9.999530792e+00, 9.999675751e+00
1689055295.875086, 23.813, 52.847, 9.999511719e+00, 9.999656677e+00
1689055297.293567, 23.821, 52.863, 9.999527931e+00, 9.999651909e+00
1689055298.7121127, 23.824, 52.884, 9.999525070e+00, 9.999637604e+00
1689055300.1306295, 23.821, 52.893, 9.999511719e+00, 9.999604225e+00
1689055301.5489607, 23.822, 52.908, 9.999542236e+00, 9.999620438e+00
1689055302.967498, 23.827, 52.926, 9.999542236e+00, 9.999654770e+00
1689055304.3859422, 23.818, 52.934, 9.999530792e+00, 9.999610901e+00
1689055305.804695, 23.821, 52.95, 9.999530792e+00, 9.999628067e+00
1689055307.2228143, 23.824, 52.957, 9.999534607e+00, 9.999626160e+00
1689055308.6416457, 23.813, 52.959, 9.999530792e+00, 9.999637604e+00
1689055310.0598078, 23.824, 52.966, 9.999513626e+00, 9.999610901e+00
1689055311.4783058, 23.825, 52.963, 9.999549866e+00, 9.999628067e+00
1689055312.8968265, 23.818, 52.965, 9.999542236e+00, 9.999626160e+00
1689055314.3152056, 23.828, 52.968, 9.999530792e+00, 9.999647141e+00
1689055315.7337112, 23.81, 52.972, 9.999515533e+00, 9.999623299e+00
1689055317.1520333, 23.818, 52.978, 9.999553680e+00, 9.999664307e+00
1689055318.5705621, 23.818, 52.982, 9.999563217e+00, 9.999658585e+00
1689055319.9892411, 23.815, 52.992, 9.999540329e+00, 9.999661446e+00
1689055321.4077039, 23.815, 53.007, 9.999559402e+00, 9.999677658e+00
1689055322.8258889, 23.812, 52.994, 9.999542236e+00, 9.999696732e+00
1689055324.244424, 23.815, 52.998, 9.999566078e+00, 9.999696732e+00
1689055325.6629312, 23.818, 53.005, 9.999556541e+00, 9.999654770e+00
1689055327.0814528, 23.813, 52.997, 9.999518394e+00, 9.999589920e+00
1689055328.4999547, 23.833, 53.006, 9.999502182e+00, 9.999623299e+00
1689055329.9182928, 23.821, 53.005, 9.999525070e+00, 9.999635696e+00
1689055331.3367856, 23.807, 52.998, 9.999537468e+00, 9.999677658e+00
1689055332.755264, 23.807, 53.004, 9.999534607e+00, 9.999629974e+00
1689055334.1738472, 23.804, 53.0, 9.999527931e+00, 9.999649048e+00
1689055335.5923395, 23.81, 52.997, 9.999527931e+00, 9.999628067e+00
1689055337.010662, 23.808, 53.0, 9.999513626e+00, 9.999623299e+00
1689055338.428992, 23.804, 52.995, 9.999523163e+00, 9.999635696e+00
1689055339.8475168, 23.805, 52.994, 9.999525070e+00, 9.999645233e+00
1689055341.2659998, 23.802, 52.988, 9.999547005e+00, 9.999642372e+00
1689055342.6845224, 23.804, 52.99, 9.999530792e+00, 9.999658585e+00
1689055344.102814, 23.796, 52.985, 9.999556541e+00, 9.999702454e+00
1689055345.5213864, 23.801, 52.98, 9.999582291e+00, 9.999694824e+00
1689055346.9398897, 23.801, 52.976, 9.999553680e+00, 9.999690056e+00
1689055348.3585756, 23.802, 52.982, 9.999544144e+00, 9.999656677e+00
1689055349.7767184, 23.798, 52.981, 9.999553680e+00, 9.999664307e+00
1689055351.1952431, 23.807, 52.976, 9.999575615e+00, 9.999702454e+00
1689055352.6139874, 23.805, 52.98, 9.999537468e+00, 9.999656677e+00
1689055354.032254, 23.798, 52.977, 9.999537468e+00, 9.999651909e+00
1689055355.4506683, 23.795, 52.985, 9.999542236e+00, 9.999668121e+00
1689055356.8691316, 23.807, 52.985, 9.999544144e+00, 9.999680519e+00
1689055358.2876408, 23.793, 52.99, 9.999563217e+00, 9.999692917e+00
1689055359.706114, 23.795, 52.993, 9.999540329e+00, 9.999677658e+00
1689055361.1246204, 23.785, 52.997, 9.999525070e+00, 9.999656677e+00
1689055362.5431545, 23.79, 53.004, 9.999525070e+00, 9.999658585e+00
1689055363.9615185, 23.782, 53.013, 9.999534607e+00, 9.999656677e+00
1689055365.3799937, 23.795, 53.019, 9.999532700e+00, 9.999654770e+00
1689055366.798526, 23.785, 53.028, 9.999534607e+00, 9.999668121e+00
1689055368.2169015, 23.782, 53.041, 9.999544144e+00, 9.999692917e+00
1689055369.6352997, 23.782, 53.043, 9.999542236e+00, 9.999658585e+00
1689055371.0538142, 23.784, 53.05, 9.999532700e+00, 9.999632835e+00
1689055372.4723291, 23.776, 53.056, 9.999542236e+00, 9.999649048e+00
1689055373.8907268, 23.776, 53.07, 9.999521255e+00, 9.999610901e+00
1689055375.3094234, 23.782, 53.084, 9.999513626e+00, 9.999658585e+00
1689055376.7278986, 23.776, 53.082, 9.999540329e+00, 9.999658585e+00
1689055378.1461308, 23.778, 53.093, 9.999537468e+00, 9.999632835e+00
1689055379.5647814, 23.782, 53.105, 9.999527931e+00, 9.999628067e+00
1689055380.9831405, 23.778, 53.111, 9.999502182e+00, 9.999594688e+00
1689055382.401358, 23.782, 53.114, 9.999515533e+00, 9.999618530e+00
1689055383.8198695, 23.789, 53.125, 9.999518394e+00, 9.999658585e+00
1689055385.2385066, 23.781, 53.123, 9.999537468e+00, 9.999666214e+00
1689055386.6567574, 23.785, 53.133, 9.999532700e+00, 9.999661446e+00
1689055388.0752463, 23.784, 53.14, 9.999549866e+00, 9.999677658e+00
1689055389.493766, 23.781, 53.138, 9.999515533e+00, 9.999656677e+00
1689055390.9123716, 23.79, 53.147, 9.999547005e+00, 9.999651909e+00
1689055392.3308518, 23.784, 53.143, 9.999549866e+00, 9.999647141e+00
1689055393.7491922, 23.784, 53.151, 9.999549866e+00, 9.999664307e+00
1689055395.1675656, 23.789, 53.154, 9.999537468e+00, 9.999623299e+00
1689055396.586102, 23.784, 53.161, 9.999561310e+00, 9.999692917e+00
1689055398.0044286, 23.784, 53.159, 9.999525070e+00, 9.999637604e+00
1689055399.4229996, 23.779, 53.174, 9.999523163e+00, 9.999632835e+00
1689055400.8415205, 23.781, 53.167, 9.999530792e+00, 9.999628067e+00
1689055402.2600179, 23.779, 53.181, 9.999540329e+00, 9.999629974e+00
1689055403.6783562, 23.782, 53.192, 9.999544144e+00, 9.999647141e+00
1689055405.0969465, 23.781, 53.194, 9.999537468e+00, 9.999668121e+00
1689055406.515448, 23.784, 53.2, 9.999591827e+00, 9.999696732e+00
1689055407.9339018, 23.781, 53.205, 9.999549866e+00, 9.999639511e+00
1689055409.3522077, 23.781, 53.212, 9.999553680e+00, 9.999666214e+00
1689055410.7707465, 23.782, 53.213, 9.999527931e+00, 9.999613762e+00
1689055412.1893356, 23.778, 53.207, 9.999525070e+00, 9.999604225e+00
1689055413.6077657, 23.789, 53.223, 9.999537468e+00, 9.999649048e+00
1689055415.026096, 23.781, 53.226, 9.999551773e+00, 9.999677658e+00
1689055416.4446714, 23.77, 53.232, 9.999540329e+00, 9.999673843e+00
1689055417.86313, 23.776, 53.242, 9.999542236e+00, 9.999666214e+00
1689055419.28169, 23.787, 53.247, 9.999556541e+00, 9.999658585e+00
1689055420.699986, 23.778, 53.255, 9.999551773e+00, 9.999629974e+00
1689055422.118478, 23.779, 53.255, 9.999553680e+00, 9.999683380e+00
1689055423.5369823, 23.792, 53.263, 9.999542236e+00, 9.999651909e+00
1689055424.955491, 23.79, 53.264, 9.999542236e+00, 9.999709129e+00
1689055426.3738313, 23.79, 53.269, 9.999542236e+00, 9.999658585e+00
1689055427.7923312, 23.79, 53.271, 9.999582291e+00, 9.999747276e+00
1689055429.2108548, 23.799, 53.267, 9.999594688e+00, 9.999742508e+00
1689055430.6293707, 23.795, 53.273, 9.999591827e+00, 9.999713898e+00
1689055432.047878, 23.789, 53.267, 9.999570847e+00, 9.999668121e+00
1689055433.4662004, 23.785, 53.267, 9.999537468e+00, 9.999687195e+00
1689055434.8846748, 23.79, 53.272, 9.999534607e+00, 9.999623299e+00
1689055436.3032398, 23.798, 53.271, 9.999537468e+00, 9.999668121e+00
1689055437.721668, 23.793, 53.279, 9.999556541e+00, 9.999628067e+00
1689055439.1401403, 23.795, 53.274, 9.999530792e+00, 9.999645233e+00
1689055440.558574, 23.804, 53.273, 9.999559402e+00, 9.999690056e+00
1689055441.977073, 23.793, 53.278, 9.999570847e+00, 9.999709129e+00
1689055443.3957949, 23.79, 53.285, 9.999563217e+00, 9.999687195e+00
1689055444.8139145, 23.795, 53.28, 9.999568939e+00, 9.999685287e+00
1689055446.232428, 23.793, 53.289, 9.999525070e+00, 9.999623299e+00
1689055447.650928, 23.796, 53.283, 9.999527931e+00, 9.999637604e+00
1689055449.0692432, 23.801, 53.286, 9.999544144e+00, 9.999677658e+00
1689055450.4878013, 23.792, 53.291, 9.999542236e+00, 9.999673843e+00
1689055451.9063652, 23.798, 53.297, 9.999566078e+00, 9.999694824e+00
1689055453.3248773, 23.796, 53.292, 9.999556541e+00, 9.999656677e+00
1689055454.7431674, 23.799, 53.308, 9.999559402e+00, 9.999639511e+00
1689055456.1617057, 23.812, 53.3, 9.999563217e+00, 9.999658585e+00
1689055457.5801525, 23.801, 53.309, 9.999563217e+00, 9.999668121e+00
1689055458.9986265, 23.801, 53.31, 9.999553680e+00, 9.999670982e+00
1689055460.4170074, 23.81, 53.31, 9.999572754e+00, 9.999685287e+00
1689055461.835586, 23.812, 53.313, 9.999580383e+00, 9.999715805e+00
1689055463.2540128, 23.798, 53.312, 9.999597549e+00, 9.999673843e+00
1689055464.6725965, 23.812, 53.317, 9.999594688e+00, 9.999649048e+00
1689055466.0909073, 23.796, 53.322, 9.999556541e+00, 9.999632835e+00
1689055467.509392, 23.802, 53.323, 9.999578476e+00, 9.999670982e+00
1689055468.9278305, 23.813, 53.32, 9.999553680e+00, 9.999713898e+00
1689055470.3462586, 23.805, 53.315, 9.999532700e+00, 9.999673843e+00
1689055471.7650063, 23.816, 53.327, 9.999540329e+00, 9.999637604e+00
1689055473.1834784, 23.812, 53.326, 9.999511719e+00, 9.999597549e+00
1689055474.6017697, 23.81, 53.321, 9.999515533e+00, 9.999626160e+00
1689055476.0200672, 23.821, 53.321, 9.999483109e+00, 9.999604225e+00
1689055477.4386358, 23.812, 53.327, 9.999502182e+00, 9.999588013e+00
1689055478.857066, 23.812, 53.319, 9.999499321e+00, 9.999578476e+00
1689055480.275475, 23.821, 53.323, 9.999518394e+00, 9.999610901e+00
1689055481.6939979, 23.815, 53.319, 9.999559402e+00, 9.999704361e+00
1689055483.112347, 23.821, 53.321, 9.999570847e+00, 9.999680519e+00
1689055484.5308907, 23.828, 53.323, 9.999540329e+00, 9.999637604e+00
1689055485.9493582, 23.819, 53.325, 9.999532700e+00, 9.999645233e+00
1689055487.3678513, 23.821, 53.321, 9.999492645e+00, 9.999568939e+00
1689055488.7863142, 23.822, 53.322, 9.999504089e+00, 9.999616623e+00
1689055490.2046733, 23.818, 53.323, 9.999542236e+00, 9.999677658e+00
1689055491.6231942, 23.818, 53.323, 9.999544144e+00, 9.999632835e+00
1689055493.0419173, 23.822, 53.322, 9.999525070e+00, 9.999645233e+00
1689055494.460104, 23.818, 53.328, 9.999570847e+00, 9.999661446e+00
1689055495.8785498, 23.815, 53.329, 9.999534607e+00, 9.999658585e+00
1689055497.297141, 23.818, 53.341, 9.999537468e+00, 9.999658585e+00
1689055498.7155583, 23.815, 53.333, 9.999542236e+00, 9.999680519e+00
1689055500.133984, 23.821, 53.335, 9.999523163e+00, 9.999632835e+00
1689055501.5523665, 23.825, 53.341, 9.999540329e+00, 9.999687195e+00
1689055502.971244, 23.825, 53.343, 9.999551773e+00, 9.999696732e+00
1689055504.3894777, 23.827, 53.343, 9.999542236e+00, 9.999668121e+00
1689055505.8078518, 23.827, 53.347, 9.999551773e+00, 9.999651909e+00
1689055507.226287, 23.822, 53.346, 9.999530792e+00, 9.999645233e+00
1689055508.644817, 23.827, 53.349, 9.999532700e+00, 9.999635696e+00
1689055510.0633566, 23.822, 53.358, 9.999542236e+00, 9.999673843e+00
1689055511.4818406, 23.824, 53.358, 9.999532700e+00, 9.999670982e+00
1689055512.9001858, 23.815, 53.364, 9.999534607e+00, 9.999677658e+00
1689055514.3186862, 23.819, 53.366, 9.999566078e+00, 9.999702454e+00
1689055515.736952, 23.819, 53.37, 9.999521255e+00, 9.999677658e+00
1689055517.1555245, 23.815, 53.372, 9.999540329e+00, 9.999668121e+00
1689055518.5740519, 23.825, 53.371, 9.999513626e+00, 9.999610901e+00
1689055519.9923522, 23.816, 53.373, 9.999551773e+00, 9.999637604e+00
1689055521.4108684, 23.827, 53.374, 9.999521255e+00, 9.999639511e+00
1689055522.8293872, 23.824, 53.374, 9.999563217e+00, 9.999661446e+00
1689055524.2479525, 23.819, 53.376, 9.999547005e+00, 9.999706268e+00
1689055525.6662486, 23.825, 53.375, 9.999549866e+00, 9.999673843e+00
1689055527.0849648, 23.83, 53.387, 9.999537468e+00, 9.999589920e+00
1689055528.503226, 23.835, 53.384, 9.999549866e+00, 9.999649048e+00
1689055529.9218233, 23.828, 53.377, 9.999572754e+00, 9.999683380e+00
1689055531.3402653, 23.828, 53.378, 9.999525070e+00, 9.999632835e+00
1689055532.7586155, 23.833, 53.382, 9.999530792e+00, 9.999623299e+00
1689055534.1771038, 23.838, 53.382, 9.999544144e+00, 9.999635696e+00
1689055535.595615, 23.828, 53.383, 9.999563217e+00, 9.999683380e+00
1689055537.0139618, 23.828, 53.387, 9.999566078e+00, 9.999702454e+00
1689055538.432532, 23.836, 53.385, 9.999563217e+00, 9.999673843e+00
1689055539.85102, 23.838, 53.39, 9.999570847e+00, 9.999725342e+00
1689055541.2695174, 23.833, 53.387, 9.999566078e+00, 9.999692917e+00
1689055542.6878183, 23.83, 53.386, 9.999582291e+00, 9.999704361e+00
1689055544.1063168, 23.824, 53.39, 9.999580383e+00, 9.999687195e+00
1689055545.524911, 23.83, 53.394, 9.999551773e+00, 9.999649048e+00
1689055546.9434054, 23.827, 53.394, 9.999534607e+00, 9.999618530e+00
1689055548.3617525, 23.833, 53.395, 9.999518394e+00, 9.999637604e+00
1689055549.7801955, 23.833, 53.394, 9.999549866e+00, 9.999685287e+00
1689055551.1987114, 23.822, 53.404, 9.999549866e+00, 9.999683380e+00
1689055552.6174552, 23.828, 53.405, 9.999559402e+00, 9.999718666e+00
1689055554.0355172, 23.835, 53.409, 9.999553680e+00, 9.999706268e+00
1689055555.4543068, 23.828, 53.402, 9.999575615e+00, 9.999732971e+00
1689055556.872468, 23.824, 53.407, 9.999559402e+00, 9.999725342e+00
1689055558.2911181, 23.828, 53.41, 9.999540329e+00, 9.999677658e+00
1689055559.709452, 23.827, 53.411, 9.999544144e+00, 9.999680519e+00
1689055561.1279538, 23.828, 53.418, 9.999525070e+00, 9.999658585e+00
1689055562.546285, 23.831, 53.425, 9.999561310e+00, 9.999699593e+00
1689055563.9649968, 23.825, 53.417, 9.999580383e+00, 9.999734879e+00
1689055565.3832994, 23.835, 53.423, 9.999563217e+00, 9.999704361e+00
1689055566.8019428, 23.83, 53.429, 9.999553680e+00, 9.999651909e+00
1689055568.2201493, 23.825, 53.429, 9.999527931e+00, 9.999656677e+00
1689055569.6388009, 23.824, 53.43, 9.999547005e+00, 9.999642372e+00
1689055571.0571904, 23.831, 53.434, 9.999553680e+00, 9.999651909e+00
1689055572.4758706, 23.818, 53.438, 9.999561310e+00, 9.999683380e+00
1689055573.8940322, 23.822, 53.441, 9.999559402e+00, 9.999690056e+00
1689055575.3125412, 23.827, 53.449, 9.999530792e+00, 9.999620438e+00
1689055576.7310374, 23.822, 53.449, 9.999542236e+00, 9.999626160e+00
1689055578.1493716, 23.824, 53.455, 9.999534607e+00, 9.999670982e+00
1689055579.5680938, 23.827, 53.453, 9.999540329e+00, 9.999613762e+00
1689055580.986363, 23.83, 53.455, 9.999542236e+00, 9.999654770e+00
1689055582.405041, 23.828, 53.458, 9.999561310e+00, 9.999666214e+00
1689055583.823235, 23.828, 53.469, 9.999547005e+00, 9.999642372e+00
1689055585.2417462, 23.827, 53.462, 9.999575615e+00, 9.999711990e+00
1689055586.660255, 23.827, 53.461, 9.999561310e+00, 9.999704361e+00
1689055588.0785925, 23.83, 53.47, 9.999544144e+00, 9.999677658e+00
1689055589.497371, 23.824, 53.473, 9.999578476e+00, 9.999711990e+00
1689055590.9156306, 23.821, 53.477, 9.999544144e+00, 9.999685287e+00
1689055592.3339536, 23.827, 53.486, 9.999551773e+00, 9.999639511e+00
1689055593.7524025, 23.83, 53.486, 9.999537468e+00, 9.999664307e+00
1689055595.1709688, 23.828, 53.48, 9.999530792e+00, 9.999704361e+00
1689055596.5894697, 23.83, 53.473, 9.999551773e+00, 9.999687195e+00
1689055598.0080407, 23.83, 53.484, 9.999542236e+00, 9.999704361e+00
1689055599.4263086, 23.825, 53.485, 9.999525070e+00, 9.999675751e+00
1689055600.8448045, 23.824, 53.486, 9.999534607e+00, 9.999668121e+00
1689055602.2633045, 23.833, 53.483, 9.999542236e+00, 9.999699593e+00
1689055603.6816783, 23.825, 53.483, 9.999532700e+00, 9.999711990e+00
1689055605.1004133, 23.828, 53.486, 9.999532700e+00, 9.999668121e+00
1689055606.5186825, 23.831, 53.485, 9.999513626e+00, 9.999642372e+00
1689055607.9373598, 23.83, 53.494, 9.999504089e+00, 9.999656677e+00
1689055609.3555539, 23.836, 53.49, 9.999549866e+00, 9.999637604e+00
1689055610.7742167, 23.838, 53.495, 9.999530792e+00, 9.999668121e+00
1689055612.1925488, 23.838, 53.499, 9.999544144e+00, 9.999680519e+00
1689055613.6110663, 23.836, 53.499, 9.999532700e+00, 9.999649048e+00
1689055615.0297985, 23.831, 53.494, 9.999505997e+00, 9.999589920e+00
1689055616.4479241, 23.835, 53.492, 9.999549866e+00, 9.999680519e+00
1689055617.8666263, 23.842, 53.493, 9.999534607e+00, 9.999680519e+00
1689055619.2848785, 23.845, 53.494, 9.999570847e+00, 9.999732971e+00
1689055620.703447, 23.848, 53.495, 9.999575615e+00, 9.999737740e+00
1689055622.1218698, 23.841, 53.493, 9.999547005e+00, 9.999713898e+00
1689055623.5402803, 23.841, 53.491, 9.999521255e+00, 9.999649048e+00
1689055624.9588122, 23.844, 53.495, 9.999530792e+00, 9.999696732e+00
1689055626.3773065, 23.828, 53.486, 9.999549866e+00, 9.999664307e+00
1689055627.7956536, 23.836, 53.493, 9.999532700e+00, 9.999680519e+00
1689055629.2141685, 23.842, 53.494, 9.999521255e+00, 9.999629974e+00
1689055630.6326761, 23.841, 53.493, 9.999549866e+00, 9.999680519e+00
1689055632.051187, 23.838, 53.495, 9.999530792e+00, 9.999687195e+00
1689055633.4695153, 23.835, 53.493, 9.999525070e+00, 9.999690056e+00
1689055634.8879867, 23.838, 53.498, 9.999530792e+00, 9.999654770e+00
1689055636.3065486, 23.831, 53.491, 9.999532700e+00, 9.999670982e+00
1689055637.7254379, 23.838, 53.493, 9.999525070e+00, 9.999637604e+00
1689055639.1435537, 23.828, 53.499, 9.999547005e+00, 9.999696732e+00
1689055640.5620553, 23.839, 53.499, 9.999537468e+00, 9.999675751e+00
1689055641.9805872, 23.839, 53.505, 9.999547005e+00, 9.999654770e+00
1689055643.3988953, 23.842, 53.509, 9.999544144e+00, 9.999647141e+00
1689055644.8174634, 23.842, 53.515, 9.999551773e+00, 9.999661446e+00
1689055646.2357314, 23.836, 53.516, 9.999561310e+00, 9.999651909e+00
1689055647.6543145, 23.835, 53.51, 9.999566078e+00, 9.999661446e+00
1689055649.0728288, 23.836, 53.514, 9.999537468e+00, 9.999632835e+00
1689055650.4910855, 23.838, 53.514, 9.999540329e+00, 9.999616623e+00
1689055651.9095957, 23.844, 53.511, 9.999556541e+00, 9.999647141e+00
1689055653.3280842, 23.847, 53.513, 9.999527931e+00, 9.999639511e+00
1689055654.7465775, 23.845, 53.517, 9.999553680e+00, 9.999683380e+00
1689055656.16511, 23.844, 53.514, 9.999513626e+00, 9.999629974e+00
1689055657.5835564, 23.853, 53.52, 9.999499321e+00, 9.999608994e+00
1689055659.0019357, 23.845, 53.513, 9.999515533e+00, 9.999647141e+00
1689055660.4205122, 23.844, 53.51, 9.999549866e+00, 9.999637604e+00
1689055661.8389623, 23.848, 53.515, 9.999527931e+00, 9.999628067e+00
1689055663.2573721, 23.85, 53.508, 9.999508858e+00, 9.999623299e+00
1689055664.675782, 23.853, 53.509, 9.999505997e+00, 9.999635696e+00
1689055666.0942304, 23.85, 53.508, 9.999485016e+00, 9.999588013e+00
1689055667.5127366, 23.847, 53.511, 9.999525070e+00, 9.999675751e+00
1689055668.9311044, 23.847, 53.511, 9.999540329e+00, 9.999654770e+00
1689055670.3496387, 23.848, 53.511, 9.999513626e+00, 9.999651909e+00
1689055671.7681055, 23.856, 53.522, 9.999525070e+00, 9.999664307e+00
1689055673.1863978, 23.847, 53.515, 9.999532700e+00, 9.999683380e+00
1689055674.6050127, 23.851, 53.514, 9.999525070e+00, 9.999620438e+00
1689055676.0233939, 23.847, 53.515, 9.999515533e+00, 9.999647141e+00
1689055677.4420097, 23.848, 53.517, 9.999534607e+00, 9.999654770e+00
1689055678.8604634, 23.85, 53.523, 9.999559402e+00, 9.999706268e+00
1689055680.2787726, 23.85, 53.521, 9.999542236e+00, 9.999731064e+00
1689055681.6975558, 23.847, 53.518, 9.999513626e+00, 9.999673843e+00
1689055683.1157207, 23.848, 53.52, 9.999534607e+00, 9.999704361e+00
1689055684.5341086, 23.851, 53.526, 9.999511719e+00, 9.999694824e+00
1689055685.9526117, 23.859, 53.53, 9.999532700e+00, 9.999713898e+00
1689055687.3711083, 23.862, 53.529, 9.999515533e+00, 9.999629974e+00
1689055688.789639, 23.859, 53.534, 9.999559402e+00, 9.999685287e+00
1689055690.2081387, 23.862, 53.533, 9.999534607e+00, 9.999613762e+00
1689055691.626476, 23.851, 53.542, 9.999532700e+00, 9.999651909e+00
1689055693.044943, 23.858, 53.544, 9.999534607e+00, 9.999632835e+00
1689055694.4637187, 23.861, 53.538, 9.999551773e+00, 9.999626160e+00
1689055695.8818161, 23.861, 53.541, 9.999547005e+00, 9.999661446e+00
1689055697.3003047, 23.862, 53.549, 9.999551773e+00, 9.999666214e+00
1689055698.718826, 23.864, 53.54, 9.999544144e+00, 9.999675751e+00
1689055700.1373239, 23.861, 53.543, 9.999563217e+00, 9.999668121e+00
1689055701.5559607, 23.865, 53.542, 9.999511719e+00, 9.999601364e+00
1689055702.9742293, 23.864, 53.539, 9.999518394e+00, 9.999654770e+00
1689055704.3927183, 23.864, 53.53, 9.999499321e+00, 9.999613762e+00
1689055705.8111467, 23.868, 53.53, 9.999556541e+00, 9.999685287e+00
1689055707.2297616, 23.867, 53.534, 9.999518394e+00, 9.999635696e+00
1689055708.6480658, 23.871, 53.531, 9.999532700e+00, 9.999649048e+00
1689055710.0664942, 23.862, 53.534, 9.999551773e+00, 9.999654770e+00
1689055711.4849765, 23.868, 53.534, 9.999525070e+00, 9.999649048e+00
1689055712.9034495, 23.873, 53.538, 9.999521255e+00, 9.999642372e+00
1689055714.3218431, 23.873, 53.533, 9.999515533e+00, 9.999666214e+00
1689055715.7404988, 23.874, 53.53, 9.999513626e+00, 9.999616623e+00
1689055717.1588767, 23.87, 53.529, 9.999521255e+00, 9.999601364e+00
1689055718.577341, 23.877, 53.529, 9.999523163e+00, 9.999580383e+00
1689055719.995604, 23.868, 53.533, 9.999505997e+00, 9.999616623e+00
1689055721.414178, 23.873, 53.53, 9.999540329e+00, 9.999623299e+00
1689055722.832708, 23.873, 53.534, 9.999527931e+00, 9.999642372e+00
1689055724.2512405, 23.867, 53.531, 9.999523163e+00, 9.999629974e+00
1689055725.6696775, 23.873, 53.533, 9.999534607e+00, 9.999661446e+00
1689055727.088036, 23.876, 53.529, 9.999547005e+00, 9.999666214e+00
1689055728.506542, 23.874, 53.531, 9.999523163e+00, 9.999616623e+00
1689055729.9250903, 23.876, 53.532, 9.999523163e+00, 9.999632835e+00
1689055731.3437681, 23.877, 53.528, 9.999549866e+00, 9.999642372e+00
1689055732.7620122, 23.873, 53.533, 9.999537468e+00, 9.999639511e+00
1689055734.1803071, 23.871, 53.534, 9.999537468e+00, 9.999670982e+00
1689055735.598843, 23.868, 53.531, 9.999525070e+00, 9.999651909e+00
1689055737.01759, 23.87, 53.533, 9.999527931e+00, 9.999675751e+00
1689055738.4360237, 23.874, 53.533, 9.999527931e+00, 9.999629974e+00
1689055739.8543823, 23.867, 53.532, 9.999477386e+00, 9.999561310e+00
1689055741.27292, 23.865, 53.54, 9.999515533e+00, 9.999601364e+00
1689055742.691217, 23.867, 53.534, 9.999540329e+00, 9.999637604e+00
1689055744.1098154, 23.873, 53.539, 9.999513626e+00, 9.999632835e+00
1689055745.5282345, 23.87, 53.543, 9.999527931e+00, 9.999651909e+00
1689055746.9465704, 23.87, 53.549, 9.999534607e+00, 9.999666214e+00
1689055748.3650475, 23.867, 53.544, 9.999540329e+00, 9.999629974e+00
1689055749.7835734, 23.864, 53.55, 9.999542236e+00, 9.999696732e+00
1689055751.202129, 23.868, 53.546, 9.999559402e+00, 9.999626160e+00
1689055752.6204886, 23.871, 53.556, 9.999556541e+00, 9.999666214e+00
1689055754.0391152, 23.865, 53.561, 9.999549866e+00, 9.999677658e+00
1689055755.4574306, 23.862, 53.574, 9.999544144e+00, 9.999654770e+00
1689055756.8759167, 23.859, 53.572, 9.999578476e+00, 9.999702454e+00
1689055758.2943985, 23.861, 53.581, 9.999549866e+00, 9.999647141e+00
1689055759.7129116, 23.862, 53.594, 9.999544144e+00, 9.999656677e+00
1689055761.131262, 23.868, 53.595, 9.999551773e+00, 9.999658585e+00
1689055762.5498707, 23.87, 53.605, 9.999534607e+00, 9.999651909e+00
1689055763.9682295, 23.87, 53.608, 9.999570847e+00, 9.999704361e+00
