t, ref_c, humidity, v_ch1, v_ch2
1689087867.3593504, 24.158, 52.853, 9.999608994e+00, 9.999753952e+00
1689087868.7778583, 24.156, 52.839, 9.999613762e+00, 9.999753952e+00
1689087870.1963665, 24.158, 52.841, 9.999601364e+00, 9.999756813e+00
1689087871.6147034, 24.146, 52.834, 9.999597549e+00, 9.999747276e+00
1689087873.0332127, 24.153, 52.828, 9.999607086e+00, 9.999732971e+00
1689087874.4517124, 24.144, 52.824, 9.999599457e+00, 9.999771118e+00
1689087875.8700602, 24.139, 52.825, 9.999608994e+00, 9.999761581e+00
1689087877.288564, 24.139, 52.827, 9.999589920e+00, 9.999756813e+00
1689087878.7071037, 24.139, 52.826, 9.999607086e+00, 9.999752045e+00
1689087880.125421, 24.135, 52.818, 9.999616623e+00, 9.999752045e+00
1689087881.5439286, 24.138, 52.822, 9.999623299e+00, 9.999753952e+00
1689087882.962435, 24.133, 52.822, 9.999604225e+00, 9.999744415e+00
1689087884.380783, 24.135, 52.82, 9.999594688e+00, 9.999747276e+00
1689087885.799258, 24.13, 52.827, 9.999594688e+00, 9.999761581e+00
1689087887.2177832, 24.129, 52.825, 9.999607086e+00, 9.999756813e+00
1689087888.6363006, 24.124, 52.819, 9.999613762e+00, 9.999759674e+00
1689087890.0547123, 24.129, 52.824, 9.999604225e+00, 9.999782562e+00
1689087891.4731386, 24.124, 52.823, 9.999597549e+00, 9.999763489e+00
1689087892.89153, 24.118, 52.822, 9.999601364e+00, 9.999761581e+00
1689087894.310004, 24.123, 52.83, 9.999601364e+00, 9.999753952e+00
1689087895.728541, 24.12, 52.822, 9.999610901e+00, 9.999766350e+00
1689087897.1470451, 24.121, 52.811, 9.999626160e+00, 9.999761581e+00
1689087898.5653198, 24.112, 52.812, 9.999618530e+00, 9.999756813e+00
1689087899.9839008, 24.107, 52.816, 9.999626160e+00, 9.999766350e+00
1689087901.402379, 24.104, 52.808, 9.999616623e+00, 9.999759674e+00
1689087902.820757, 24.107, 52.803, 9.999608994e+00, 9.999759674e+00
1689087904.2392054, 24.1, 52.8, 9.999608994e+00, 9.999766350e+00
1689087905.657742, 24.1, 52.787, 9.999613762e+00, 9.999771118e+00
1689087907.076236, 24.101, 52.783, 9.999608994e+00, 9.999780655e+00
1689087908.4945745, 24.103, 52.789, 9.999604225e+00, 9.999775887e+00
1689087909.9130757, 24.09, 52.778, 9.999604225e+00, 9.999766350e+00
1689087911.3315876, 24.087, 52.786, 9.999597549e+00, 9.999750137e+00
1689087912.7499046, 24.089, 52.787, 9.999608994e+00, 9.999769211e+00
1689087914.168424, 24.089, 52.772, 9.999607086e+00, 9.999763489e+00
1689087915.5869586, 24.08, 52.766, 9.999604225e+00, 9.999769211e+00
1689087917.005438, 24.072, 52.766, 9.999616623e+00, 9.999771118e+00
1689087918.4237738, 24.069, 52.767, 9.999618530e+00, 9.999756813e+00
1689087919.8423035, 24.064, 52.758, 9.999626160e+00, 9.999750137e+00
1689087921.260797, 24.063, 52.753, 9.999629974e+00, 9.999744415e+00
1689087922.6791525, 24.064, 52.742, 9.999623299e+00, 9.999752045e+00
1689087924.0976386, 24.061, 52.744, 9.999623299e+00, 9.999769211e+00
1689087925.5161576, 24.06, 52.743, 9.999610901e+00, 9.999759674e+00
1689087926.9345233, 24.063, 52.73, 9.999610901e+00, 9.999753952e+00
1689087928.3530579, 24.06, 52.729, 9.999601364e+00, 9.999756813e+00
1689087929.7715116, 24.051, 52.725, 9.999628067e+00, 9.999750137e+00
1689087931.1898386, 24.055, 52.72, 9.999594688e+00, 9.999756813e+00
1689087932.6084101, 24.058, 52.717, 9.999613762e+00, 9.999750137e+00
1689087934.0268881, 24.047, 52.71, 9.999620438e+00, 9.999747276e+00
1689087935.4452004, 24.044, 52.718, 9.999589920e+00, 9.999747276e+00
1689087936.8637052, 24.037, 52.719, 9.999597549e+00, 9.999753952e+00
1689087938.282219, 24.047, 52.716, 9.999599457e+00, 9.999752045e+00
1689087939.7005615, 24.041, 52.718, 9.999597549e+00, 9.999747276e+00
1689087941.1190877, 24.047, 52.715, 9.999591827e+00, 9.999750137e+00
1689087942.5375977, 24.04, 52.717, 9.999575615e+00, 9.999759674e+00
1689087943.95598, 24.038, 52.725, 9.999578476e+00, 9.999761581e+00
1689087945.3744512, 24.044, 52.722, 9.999580383e+00, 9.999761581e+00
1689087946.792992, 24.034, 52.722, 9.999585152e+00, 9.999759674e+00
1689087948.211291, 24.037, 52.727, 9.999582291e+00, 9.999752045e+00
1689087949.6298401, 24.035, 52.734, 9.999597549e+00, 9.999759674e+00
1689087951.048296, 24.032, 52.726, 9.999610901e+00, 9.999759674e+00
1689087952.4666395, 24.032, 52.731, 9.999604225e+00, 9.999766350e+00
1689087953.8851461, 24.026, 52.727, 9.999601364e+00, 9.999756813e+00
1689087955.303678, 24.031, 52.733, 9.999594688e+00, 9.999753952e+00
1689087956.722174, 24.028, 52.734, 9.999585152e+00, 9.999773026e+00
1689087958.140492, 24.026, 52.734, 9.999589920e+00, 9.999747276e+00
1689087959.558996, 24.023, 52.739, 9.999591827e+00, 9.999750137e+00
1689087960.9775333, 24.028, 52.737, 9.999580383e+00, 9.999747276e+00
1689087962.3958611, 24.023, 52.73, 9.999594688e+00, 9.999756813e+00
1689087963.8144162, 24.015, 52.737, 9.999588013e+00, 9.999750137e+00
1689087965.232928, 24.012, 52.726, 9.999591827e+00, 9.999761581e+00
1689087966.6512237, 24.012, 52.733, 9.999628067e+00, 9.999756813e+00
1689087968.0697398, 24.0, 52.726, 9.999623299e+00, 9.999769211e+00
1689087969.488256, 24.002, 52.726, 9.999616623e+00, 9.999761581e+00
1689087970.9067879, 23.997, 52.719, 9.999610901e+00, 9.999759674e+00
1689087972.325083, 24.003, 52.718, 9.999635696e+00, 9.999761581e+00
1689087973.7435806, 24.006, 52.726, 9.999628067e+00, 9.999759674e+00
1689087975.1620831, 24.002, 52.72, 9.999623299e+00, 9.999756813e+00
1689087976.580444, 24.003, 52.731, 9.999610901e+00, 9.999750137e+00
1689087977.9989345, 24.005, 52.731, 9.999620438e+00, 9.999761581e+00
1689087979.4174802, 24.0, 52.737, 9.999656677e+00, 9.999756813e+00
1689087980.8358045, 24.002, 52.741, 9.999635696e+00, 9.999769211e+00
1689087982.2543223, 24.003, 52.746, 9.999594688e+00, 9.999756813e+00
1689087983.672801, 23.992, 52.756, 9.999597549e+00, 9.999747276e+00
1689087985.0911646, 23.995, 52.768, 9.999597549e+00, 9.999763489e+00
1689087986.509732, 23.986, 52.78, 9.999591827e+00, 9.999742508e+00
1689087987.9281723, 23.998, 52.789, 9.999610901e+00, 9.999744415e+00
1689087989.3467271, 23.995, 52.804, 9.999597549e+00, 9.999752045e+00
1689087990.7650256, 24.006, 52.805, 9.999588013e+00, 9.999740601e+00
1689087992.1835363, 23.997, 52.823, 9.999597549e+00, 9.999752045e+00
1689087993.6020188, 23.991, 52.84, 9.999599457e+00, 9.999742508e+00
1689087995.0205507, 24.0, 52.851, 9.999597549e+00, 9.999734879e+00
1689087996.4389555, 24.003, 52.875, 9.999582291e+00, 9.999750137e+00
1689087997.8574018, 23.995, 52.886, 9.999582291e+00, 9.999752045e+00
1689087999.275927, 23.997, 52.902, 9.999580383e+00, 9.999759674e+00
1689088000.6943967, 23.994, 52.919, 9.999601364e+00, 9.999766350e+00
1689088002.112754, 24.002, 52.935, 9.999601364e+00, 9.999756813e+00
1689088003.5312443, 23.998, 52.955, 9.999607086e+00, 9.999753952e+00
1689088004.949818, 23.998, 52.975, 9.999610901e+00, 9.999744415e+00
1689088006.368323, 24.0, 52.984, 9.999589920e+00, 9.999752045e+00
1689088007.7866657, 23.997, 52.998, 9.999580383e+00, 9.999752045e+00
1689088009.205171, 23.997, 53.005, 9.999599457e+00, 9.999747276e+00
1689088010.6236408, 23.992, 53.02, 9.999599457e+00, 9.999747276e+00
1689088012.042144, 23.994, 53.043, 9.999589920e+00, 9.999752045e+00
1689088013.4604897, 23.997, 53.055, 9.999578476e+00, 9.999744415e+00
1689088014.8789892, 24.0, 53.08, 9.999580383e+00, 9.999744415e+00
1689088016.2974994, 23.995, 53.083, 9.999582291e+00, 9.999747276e+00
1689088017.7159946, 23.998, 53.105, 9.999594688e+00, 9.999759674e+00
1689088019.134503, 24.002, 53.125, 9.999580383e+00, 9.999747276e+00
1689088020.5528605, 24.006, 53.143, 9.999585152e+00, 9.999744415e+00
1689088021.9713523, 24.0, 53.169, 9.999582291e+00, 9.999750137e+00
1689088023.3898542, 24.0, 53.183, 9.999588013e+00, 9.999750137e+00
1689088024.8082106, 23.991, 53.196, 9.999601364e+00, 9.999742508e+00
1689088026.2267318, 23.991, 53.204, 9.999585152e+00, 9.999752045e+00
1689088027.6452417, 23.989, 53.235, 9.999591827e+00, 9.999750137e+00
1689088029.0635693, 23.991, 53.243, 9.999616623e+00, 9.999756813e+00
1689088030.482065, 23.992, 53.253, 9.999618530e+00, 9.999753952e+00
1689088031.9005785, 23.988, 53.263, 9.999616623e+00, 9.999750137e+00
1689088033.319085, 23.995, 53.277, 9.999629974e+00, 9.999756813e+00
1689088034.7374346, 23.994, 53.308, 9.999637604e+00, 9.999744415e+00
1689088036.155949, 24.003, 53.323, 9.999632835e+00, 9.999747276e+00
1689088037.5744553, 24.005, 53.338, 9.999626160e+00, 9.999750137e+00
1689088038.9927888, 23.995, 53.35, 9.999618530e+00, 9.999752045e+00
1689088040.4112935, 24.003, 53.366, 9.999618530e+00, 9.999756813e+00
1689088041.8298142, 24.006, 53.384, 9.999620438e+00, 9.999740601e+00
1689088043.248141, 24.012, 53.402, 9.999623299e+00, 9.999742508e+00
1689088044.6666458, 24.014, 53.409, 9.999616623e+00, 9.999752045e+00
1689088046.08516, 24.006, 53.412, 9.999620438e+00, 9.999761581e+00
1689088047.5036163, 24.008, 53.428, 9.999608994e+00, 9.999752045e+00
1689088048.9220493, 24.017, 53.446, 9.999601364e+00, 9.999766350e+00
1689088050.3405392, 24.011, 53.453, 9.999608994e+00, 9.999763489e+00
1689088051.7588928, 24.011, 53.466, 9.999601364e+00, 9.999761581e+00
1689088053.1773555, 24.003, 53.474, 9.999608994e+00, 9.999753952e+00
1689088054.595874, 24.015, 53.494, 9.999608994e+00, 9.999750137e+00
1689088056.0142055, 24.021, 53.504, 9.999597549e+00, 9.999753952e+00
1689088057.4327288, 24.018, 53.516, 9.999589920e+00, 9.999750137e+00
1689088058.8512456, 24.015, 53.517, 9.999608994e+00, 9.999761581e+00
1689088060.2697346, 24.014, 53.527, 9.999599457e+00, 9.999763489e+00
1689088061.688066, 24.021, 53.538, 9.999604225e+00, 9.999756813e+00
1689088063.106617, 24.028, 53.552, 9.999607086e+00, 9.999750137e+00
1689088064.5250888, 24.023, 53.563, 9.999626160e+00, 9.999752045e+00
1689088065.9434414, 24.018, 53.581, 9.999626160e+00, 9.999752045e+00
1689088067.361936, 24.025, 53.589, 9.999608994e+00, 9.999750137e+00
1689088068.7804737, 24.025, 53.602, 9.999599457e+00, 9.999740601e+00
1689088070.1987765, 24.026, 53.608, 9.999613762e+00, 9.999744415e+00
1689088071.6173124, 24.029, 53.622, 9.999604225e+00, 9.999752045e+00
1689088073.0358193, 24.032, 53.619, 9.999599457e+00, 9.999750137e+00
1689088074.4541435, 24.031, 53.641, 9.999608994e+00, 9.999753952e+00
1689088075.8726451, 24.034, 53.653, 9.999613762e+00, 9.999759674e+00
1689088077.291172, 24.032, 53.664, 9.999601364e+00, 9.999761581e+00
1689088078.7096696, 24.02, 53.666, 9.999597549e+00, 9.999753952e+00
1689088080.1280038, 24.034, 53.666, 9.999608994e+00, 9.999761581e+00
1689088081.5465117, 24.038, 53.678, 9.999597549e+00, 9.999753952e+00
1689088082.9650226, 24.041, 53.68, 9.999591827e+00, 9.999744415e+00
1689088084.3834047, 24.038, 53.683, 9.999601364e+00, 9.999752045e+00
1689088085.8018744, 24.04, 53.69, 9.999604225e+00, 9.999742508e+00
1689088087.220413, 24.032, 53.685, 9.999601364e+00, 9.999756813e+00
1689088088.638718, 24.037, 53.683, 9.999589920e+00, 9.999744415e+00
1689088090.057244, 24.034, 53.687, 9.999594688e+00, 9.999756813e+00
1689088091.475756, 24.037, 53.684, 9.999601364e+00, 9.999744415e+00
1689088092.8942714, 24.047, 53.685, 9.999601364e+00, 9.999747276e+00
1689088094.3125808, 24.04, 53.68, 9.999599457e+00, 9.999752045e+00
1689088095.731152, 24.047, 53.68, 9.999601364e+00, 9.999740601e+00
1689088097.149601, 24.038, 53.688, 9.999604225e+00, 9.999753952e+00
1689088098.5679634, 24.028, 53.693, 9.999597549e+00, 9.999752045e+00
1689088099.9864519, 24.037, 53.699, 9.999594688e+00, 9.999740601e+00
1689088101.404959, 24.04, 53.704, 9.999597549e+00, 9.999744415e+00
1689088102.8232973, 24.032, 53.696, 9.999601364e+00, 9.999750137e+00
1689088104.2418287, 24.028, 53.711, 9.999599457e+00, 9.999750137e+00
1689088105.6603322, 24.034, 53.716, 9.999607086e+00, 9.999750137e+00
1689088107.0786698, 24.032, 53.727, 9.999599457e+00, 9.999750137e+00
1689088108.4971683, 24.028, 53.727, 9.999594688e+00, 9.999773026e+00
1689088109.9156845, 24.034, 53.736, 9.999607086e+00, 9.999759674e+00
1689088111.3341954, 24.034, 53.737, 9.999604225e+00, 9.999761581e+00
1689088112.7525368, 24.031, 53.749, 9.999608994e+00, 9.999753952e+00
1689088114.1711354, 24.035, 53.752, 9.999597549e+00, 9.999752045e+00
1689088115.5895333, 24.032, 53.756, 9.999601364e+00, 9.999773026e+00
1689088117.007939, 24.038, 53.763, 9.999588013e+00, 9.999761581e+00
1689088118.4263763, 24.04, 53.762, 9.999588013e+00, 9.999761581e+00
1689088119.8448942, 24.038, 53.77, 9.999594688e+00, 9.999750137e+00
1689088121.2632132, 24.041, 53.773, 9.999585152e+00, 9.999750137e+00
1689088122.6817796, 24.037, 53.778, 9.999610901e+00, 9.999747276e+00
1689088124.100252, 24.044, 53.78, 9.999607086e+00, 9.999763489e+00
1689088125.5187554, 24.035, 53.788, 9.999607086e+00, 9.999742508e+00
1689088126.9370954, 24.037, 53.792, 9.999604225e+00, 9.999747276e+00
1689088128.3555977, 24.041, 53.801, 9.999618530e+00, 9.999744415e+00
1689088129.7741017, 24.037, 53.799, 9.999613762e+00, 9.999750137e+00
1689088131.1924593, 24.038, 53.809, 9.999618530e+00, 9.999759674e+00
1689088132.6109607, 24.035, 53.808, 9.999637604e+00, 9.999737740e+00
1689088134.0294697, 24.037, 53.814, 9.999607086e+00, 9.999771118e+00
1689088135.4478674, 24.035, 53.817, 9.999608994e+00, 9.999742508e+00
1689088136.8663275, 24.035, 53.828, 9.999604225e+00, 9.999744415e+00
1689088138.2848308, 24.034, 53.826, 9.999620438e+00, 9.999761581e+00
1689088139.7032127, 24.029, 53.83, 9.999597549e+00, 9.999763489e+00
1689088141.121664, 24.035, 53.834, 9.999608994e+00, 9.999750137e+00
1689088142.540454, 24.029, 53.837, 9.999588013e+00, 9.999769211e+00
1689088143.9587305, 24.031, 53.838, 9.999591827e+00, 9.999763489e+00
1689088145.377101, 24.034, 53.843, 9.999601364e+00, 9.999756813e+00
1689088146.7955828, 24.029, 53.846, 9.999604225e+00, 9.999750137e+00
1689088148.2140896, 24.038, 53.845, 9.999608994e+00, 9.999756813e+00
1689088149.632395, 24.038, 53.85, 9.999604225e+00, 9.999750137e+00
1689088151.0509074, 24.038, 53.848, 9.999613762e+00, 9.999769211e+00
1689088152.4694734, 24.043, 53.856, 9.999599457e+00, 9.999769211e+00
1689088153.8878152, 24.04, 53.848, 9.999589920e+00, 9.999759674e+00
1689088155.3063138, 24.043, 53.854, 9.999580383e+00, 9.999750137e+00
1689088156.724825, 24.044, 53.85, 9.999588013e+00, 9.999761581e+00
1689088158.1433163, 24.038, 53.854, 9.999597549e+00, 9.999763489e+00
1689088159.5616357, 24.043, 53.858, 9.999588013e+00, 9.999756813e+00
1689088160.980178, 24.038, 53.853, 9.999608994e+00, 9.999759674e+00
1689088162.3984563, 24.051, 53.862, 9.999589920e+00, 9.999771118e+00
1689088163.8170035, 24.055, 53.86, 9.999591827e+00, 9.999753952e+00
1689088165.2354722, 24.041, 53.856, 9.999601364e+00, 9.999759674e+00
1689088166.6540232, 24.041, 53.858, 9.999588013e+00, 9.999756813e+00
1689088168.0723832, 24.054, 53.859, 9.999578476e+00, 9.999761581e+00
1689088169.4910662, 24.052, 53.855, 9.999582291e+00, 9.999769211e+00
1689088170.9095862, 24.055, 53.865, 9.999578476e+00, 9.999759674e+00
1689088172.3279114, 24.063, 53.856, 9.999610901e+00, 9.999769211e+00
1689088173.7462316, 24.058, 53.852, 9.999597549e+00, 9.999753952e+00
1689088175.1647005, 24.055, 53.853, 9.999599457e+00, 9.999742508e+00
1689088176.5831897, 24.061, 53.849, 9.999597549e+00, 9.999766350e+00
1689088178.0017416, 24.061, 53.849, 9.999582291e+00, 9.999750137e+00
1689088179.4201627, 24.058, 53.854, 9.999601364e+00, 9.999753952e+00
1689088180.8384998, 24.058, 53.855, 9.999604225e+00, 9.999763489e+00
1689088182.2569022, 24.06, 53.852, 9.999610901e+00, 9.999756813e+00
1689088183.675431, 24.069, 53.846, 9.999608994e+00, 9.999759674e+00
1689088185.0939546, 24.074, 53.843, 9.999608994e+00, 9.999756813e+00
1689088186.5123794, 24.07, 53.847, 9.999607086e+00, 9.999773026e+00
1689088187.9307551, 24.067, 53.838, 9.999607086e+00, 9.999771118e+00
1689088189.3493268, 24.075, 53.842, 9.999613762e+00, 9.999766350e+00
1689088190.767791, 24.075, 53.84, 9.999604225e+00, 9.999763489e+00
1689088192.1862068, 24.077, 53.843, 9.999610901e+00, 9.999759674e+00
1689088193.604636, 24.078, 53.838, 9.999608994e+00, 9.999761581e+00
1689088195.0231786, 24.084, 53.836, 9.999628067e+00, 9.999756813e+00
1689088196.4414802, 24.077, 53.835, 9.999607086e+00, 9.999753952e+00
1689088197.8600318, 24.077, 53.829, 9.999623299e+00, 9.999761581e+00
1689088199.2785444, 24.081, 53.836, 9.999607086e+00, 9.999773026e+00
1689088200.6972528, 24.083, 53.825, 9.999618530e+00, 9.999769211e+00
1689088202.1153545, 24.092, 53.832, 9.999601364e+00, 9.999753952e+00
1689088203.5338938, 24.087, 53.823, 9.999613762e+00, 9.999747276e+00
1689088204.952404, 24.086, 53.831, 9.999599457e+00, 9.999759674e+00
1689088206.3709006, 24.09, 53.835, 9.999608994e+00, 9.999761581e+00
1689088207.7892373, 24.09, 53.83, 9.999616623e+00, 9.999756813e+00
1689088209.2077467, 24.092, 53.821, 9.999604225e+00, 9.999750137e+00
1689088210.62625, 24.093, 53.823, 9.999610901e+00, 9.999782562e+00
1689088212.0448956, 24.1, 53.819, 9.999599457e+00, 9.999756813e+00
1689088213.4631188, 24.097, 53.819, 9.999607086e+00, 9.999766350e+00
1689088214.881571, 24.097, 53.817, 9.999597549e+00, 9.999761581e+00
1689088216.3001096, 24.104, 53.821, 9.999594688e+00, 9.999761581e+00
1689088217.7184916, 24.101, 53.826, 9.999589920e+00, 9.999734879e+00
1689088219.1369925, 24.104, 53.821, 9.999597549e+00, 9.999752045e+00
1689088220.555287, 24.106, 53.813, 9.999588013e+00, 9.999737740e+00
1689088221.9737759, 24.104, 53.813, 9.999604225e+00, 9.999737740e+00
1689088223.3922882, 24.104, 53.819, 9.999616623e+00, 9.999752045e+00
1689088224.8108928, 24.106, 53.816, 9.999599457e+00, 9.999759674e+00
1689088226.2291849, 24.106, 53.812, 9.999594688e+00, 9.999747276e+00
1689088227.647685, 24.1, 53.811, 9.999599457e+00, 9.999750137e+00
1689088229.0662076, 24.104, 53.814, 9.999582291e+00, 9.999744415e+00
1689088230.4845374, 24.106, 53.811, 9.999582291e+00, 9.999750137e+00
1689088231.9030144, 24.115, 53.81, 9.999597549e+00, 9.999744415e+00
1689088233.3215497, 24.118, 53.812, 9.999591827e+00, 9.999750137e+00
1689088234.7400725, 24.118, 53.81, 9.999613762e+00, 9.999740601e+00
1689088236.158394, 24.112, 53.814, 9.999616623e+00, 9.999759674e+00
1689088237.577123, 24.121, 53.817, 9.999610901e+00, 9.999747276e+00
1689088238.9952621, 24.115, 53.825, 9.999613762e+00, 9.999744415e+00
1689088240.4137337, 24.123, 53.828, 9.999610901e+00, 9.999744415e+00
1689088241.8322105, 24.121, 53.824, 9.999616623e+00, 9.999756813e+00
1689088243.2507646, 24.12, 53.831, 9.999594688e+00, 9.999756813e+00
1689088244.669073, 24.13, 53.836, 9.999610901e+00, 9.999756813e+00
1689088246.0876362, 24.118, 53.836, 9.999618530e+00, 9.999742508e+00
1689088247.5061243, 24.126, 53.837, 9.999604225e+00, 9.999759674e+00
1689088248.9244747, 24.129, 53.842, 9.999597549e+00, 9.999766350e+00
1689088250.3429875, 24.129, 53.836, 9.999601364e+00, 9.999769211e+00
1689088251.761578, 24.133, 53.837, 9.999599457e+00, 9.999771118e+00
1689088253.1798785, 24.136, 53.835, 9.999604225e+00, 9.999761581e+00
1689088254.5983148, 24.135, 53.84, 9.999597549e+00, 9.999761581e+00
1689088256.0168574, 24.132, 53.836, 9.999594688e+00, 9.999763489e+00
1689088257.4353244, 24.136, 53.835, 9.999580383e+00, 9.999761581e+00
1689088258.8537085, 24.132, 53.84, 9.999599457e+00, 9.999761581e+00
1689088260.2721772, 24.136, 53.838, 9.999599457e+00, 9.999753952e+00
1689088261.6906857, 24.141, 53.84, 9.999588013e+00, 9.999753952e+00
1689088263.1090276, 24.139, 53.844, 9.999604225e+00, 9.999771118e+00
1689088264.527602, 24.142, 53.837, 9.999599457e+00, 9.999769211e+00
1689088265.94613, 24.142, 53.833, 9.999610901e+00, 9.999766350e+00
1689088267.3644297, 24.147, 53.83, 9.999620438e+00, 9.999752045e+00
1689088268.7829325, 24.149, 53.831, 9.999618530e+00, 9.999766350e+00
1689088270.2014232, 24.144, 53.821, 9.999610901e+00, 9.999773026e+00
1689088271.6197934, 24.144, 53.832, 9.999599457e+00, 9.999769211e+00
1689088273.038515, 24.147, 53.828, 9.999601364e+00, 9.999771118e+00
1689088274.4567983, 24.149, 53.828, 9.999613762e+00, 9.999775887e+00
1689088275.8755066, 24.15, 53.831, 9.999623299e+00, 9.999763489e+00
1689088277.293626, 24.146, 53.835, 9.999607086e+00, 9.999769211e+00
1689088278.7124999, 24.153, 53.83, 9.999618530e+00, 9.999771118e+00
1689088280.1306834, 24.152, 53.834, 9.999613762e+00, 9.999747276e+00
1689088281.5489593, 24.15, 53.83, 9.999607086e+00, 9.999750137e+00
1689088282.967566, 24.153, 53.837, 9.999618530e+00, 9.999747276e+00
1689088284.3859978, 24.155, 53.837, 9.999607086e+00, 9.999759674e+00
1689088285.8045833, 24.156, 53.837, 9.999608994e+00, 9.999771118e+00
1689088287.222818, 24.156, 53.849, 9.999620438e+00, 9.999759674e+00
1689088288.641425, 24.159, 53.856, 9.999629974e+00, 9.999752045e+00
1689088290.059892, 24.153, 53.849, 9.999626160e+00, 9.999761581e+00
1689088291.4782474, 24.158, 53.859, 9.999616623e+00, 9.999769211e+00
1689088292.8967228, 24.149, 53.852, 9.999620438e+00, 9.999766350e+00
1689088294.3151953, 24.152, 53.856, 9.999613762e+00, 9.999761581e+00
1689088295.7335877, 24.149, 53.849, 9.999607086e+00, 9.999763489e+00
1689088297.1520846, 24.15, 53.853, 9.999618530e+00, 9.999753952e+00
1689088298.570601, 24.146, 53.858, 9.999620438e+00, 9.999750137e+00
1689088299.9890895, 24.15, 53.863, 9.999626160e+00, 9.999766350e+00
1689088301.4074001, 24.149, 53.868, 9.999626160e+00, 9.999752045e+00
1689088302.8259811, 24.153, 53.865, 9.999629974e+00, 9.999752045e+00
1689088304.2444677, 24.142, 53.872, 9.999620438e+00, 9.999753952e+00
1689088305.6627536, 24.158, 53.87, 9.999632835e+00, 9.999763489e+00
1689088307.081263, 24.159, 53.872, 9.999626160e+00, 9.999769211e+00
1689088308.499791, 24.152, 53.871, 9.999620438e+00, 9.999766350e+00
1689088309.9183085, 24.158, 53.866, 9.999608994e+00, 9.999753952e+00
1689088311.3368187, 24.149, 53.872, 9.999604225e+00, 9.999756813e+00
1689088312.7553856, 24.162, 53.873, 9.999618530e+00, 9.999753952e+00
1689088314.173672, 24.159, 53.872, 9.999607086e+00, 9.999761581e+00
1689088315.5922062, 24.158, 53.873, 9.999618530e+00, 9.999763489e+00
1689088317.0106037, 24.161, 53.871, 9.999616623e+00, 9.999753952e+00
1689088318.4290535, 24.152, 53.875, 9.999610901e+00, 9.999761581e+00
1689088319.8475041, 24.156, 53.877, 9.999613762e+00, 9.999759674e+00
1689088321.266045, 24.161, 53.88, 9.999610901e+00, 9.999753952e+00
1689088322.6843379, 24.152, 53.881, 9.999620438e+00, 9.999756813e+00
1689088324.1028693, 24.156, 53.882, 9.999632835e+00, 9.999763489e+00
1689088325.5213783, 24.165, 53.88, 9.999607086e+00, 9.999769211e+00
1689088326.9399476, 24.158, 53.883, 9.999604225e+00, 9.999782562e+00
1689088328.3582292, 24.158, 53.892, 9.999601364e+00, 9.999780655e+00
1689088329.7767646, 24.164, 53.882, 9.999594688e+00, 9.999769211e+00
1689088331.1952815, 24.159, 53.893, 9.999589920e+00, 9.999775887e+00
1689088332.6136432, 24.169, 53.884, 9.999589920e+00, 9.999773026e+00
1689088334.0321062, 24.162, 53.891, 9.999601364e+00, 9.999771118e+00
1689088335.4506402, 24.161, 53.883, 9.999601364e+00, 9.999782562e+00
1689088336.8689616, 24.161, 53.891, 9.999601364e+00, 9.999773026e+00
1689088338.2874663, 24.162, 53.891, 9.999607086e+00, 9.999790192e+00
1689088339.705952, 24.164, 53.891, 9.999607086e+00, 9.999778748e+00
1689088341.124494, 24.159, 53.889, 9.999620438e+00, 9.999761581e+00
1689088342.542798, 24.161, 53.889, 9.999608994e+00, 9.999734879e+00
1689088343.96135, 24.161, 53.891, 9.999623299e+00, 9.999734879e+00
1689088345.379855, 24.158, 53.889, 9.999632835e+00, 9.999747276e+00
1689088346.7983546, 24.164, 53.898, 9.999608994e+00, 9.999769211e+00
1689088348.216693, 24.164, 53.899, 9.999618530e+00, 9.999763489e+00
1689088349.6351998, 24.158, 53.899, 9.999604225e+00, 9.999750137e+00
1689088351.0536888, 24.161, 53.909, 9.999616623e+00, 9.999750137e+00
1689088352.4721951, 24.155, 53.909, 9.999620438e+00, 9.999750137e+00
1689088353.8905556, 24.164, 53.91, 9.999597549e+00, 9.999747276e+00
1689088355.3090334, 24.156, 53.916, 9.999608994e+00, 9.999756813e+00
1689088356.7275639, 24.159, 53.919, 9.999589920e+00, 9.999763489e+00
1689088358.1458988, 24.158, 53.917, 9.999591827e+00, 9.999771118e+00
1689088359.564449, 24.159, 53.927, 9.999594688e+00, 9.999771118e+00
1689088360.982917, 24.165, 53.927, 9.999601364e+00, 9.999782562e+00
1689088362.40144, 24.164, 53.918, 9.999594688e+00, 9.999744415e+00
1689088363.8197944, 24.17, 53.916, 9.999610901e+00, 9.999756813e+00
1689088365.2382848, 24.162, 53.932, 9.999599457e+00, 9.999759674e+00
1689088366.6567793, 24.164, 53.93, 9.999601364e+00, 9.999759674e+00
1689088368.075317, 24.164, 53.922, 9.999613762e+00, 9.999759674e+00
1689088369.4936416, 24.175, 53.933, 9.999626160e+00, 9.999778748e+00
1689088370.9121435, 24.17, 53.921, 9.999618530e+00, 9.999756813e+00
1689088372.3307087, 24.173, 53.938, 9.999591827e+00, 9.999761581e+00
1689088373.7490447, 24.165, 53.923, 9.999599457e+00, 9.999742508e+00
1689088375.1675177, 24.17, 53.932, 9.999591827e+00, 9.999732971e+00
1689088376.5860205, 24.17, 53.93, 9.999597549e+00, 9.999721527e+00
