t, ref_c, dmm_c, humidity, v
1689270085.4247508, 26.108, 38.3039, 52.638, 7.045661683E+00
1689270086.8432367, 26.108, 38.3039, 52.638, 7.045661177E+00
1689270088.2615805, 26.111, 38.3031, 52.641, 7.045663859E+00
1689270089.680277, 26.116, 38.3033, 52.643, 7.045662568E+00
1689270091.0985456, 26.114, 38.3034, 52.642, 7.045661959E+00
1689270092.5168166, 26.105, 38.3031, 52.638, 7.045661886E+00
1689270093.9353387, 26.116, 38.3026, 52.645, 7.045662512E+00
1689270095.3538234, 26.11, 38.3028, 52.638, 7.045662448E+00
1689270096.7722926, 26.108, 38.3031, 52.642, 7.045661936E+00
1689270098.190607, 26.11, 38.3025, 52.637, 7.045663187E+00
1689270099.6091774, 26.116, 38.3014, 52.641, 7.045662694E+00
1689270101.0276537, 26.116, 38.3022, 52.635, 7.045662791E+00
1689270102.4461768, 26.111, 38.3023, 52.643, 7.045662232E+00
1689270103.8645988, 26.11, 38.3017, 52.636, 7.045662701E+00
1689270105.2830098, 26.114, 38.3017, 52.637, 7.045663510E+00
1689270106.7015464, 26.104, 38.3011, 52.64, 7.045662675E+00
1689270108.120053, 26.114, 38.3016, 52.642, 7.045662488E+00
1689270109.5386877, 26.107, 38.3016, 52.641, 7.045661786E+00
1689270110.9572177, 26.101, 38.301, 52.635, 7.045663044E+00
1689270112.3753676, 26.111, 38.3012, 52.642, 7.045662575E+00
1689270113.7937093, 26.108, 38.3008, 52.636, 7.045661261E+00
1689270115.2123976, 26.111, 38.3009, 52.635, 7.045661657E+00
1689270116.6308377, 26.111, 38.3003, 52.64, 7.045661613E+00
1689270118.0491958, 26.117, 38.3006, 52.634, 7.045663270E+00
1689270119.46757, 26.117, 38.3006, 52.637, 7.045661839E+00
1689270120.8861465, 26.108, 38.3003, 52.645, 7.045663054E+00
1689270122.304566, 26.108, 38.2999, 52.633, 7.045662106E+00
1689270123.7230496, 26.105, 38.3, 52.637, 7.045664262E+00
1689270125.141453, 26.114, 38.3, 52.631, 7.045662665E+00
1689270126.560058, 26.105, 38.2999, 52.641, 7.045663879E+00
1689270127.9782915, 26.111, 38.299, 52.635, 7.045662781E+00
1689270129.397079, 26.114, 38.2998, 52.64, 7.045662388E+00
1689270130.8153021, 26.108, 38.2993, 52.64, 7.045662418E+00
1689270132.2337084, 26.107, 38.2997, 52.64, 7.045663396E+00
1689270133.6521697, 26.111, 38.2989, 52.643, 7.045662854E+00
1689270135.0706577, 26.113, 38.299, 52.641, 7.045662814E+00
1689270136.4891758, 26.113, 38.299, 52.638, 7.045663520E+00
1689270137.9075117, 26.108, 38.2981, 52.646, 7.045662565E+00
1689270139.326035, 26.111, 38.2992, 52.635, 7.045660908E+00
1689270140.7444422, 26.108, 38.2991, 52.64, 7.045662828E+00
1689270142.1631641, 26.107, 38.2993, 52.643, 7.045662651E+00
1689270143.581364, 26.111, 38.2976, 52.644, 7.045662246E+00
1689270144.9997425, 26.114, 38.2979, 52.644, 7.045663008E+00
1689270146.4185863, 26.114, 38.2982, 52.637, 7.045662715E+00
1689270147.8365831, 26.113, 38.298, 52.642, 7.045662093E+00
1689270149.2552729, 26.111, 38.2983, 52.642, 7.045662272E+00
1689270150.673401, 26.116, 38.2983, 52.635, 7.045662904E+00
1689270152.0919073, 26.105, 38.2981, 52.637, 7.045663317E+00
1689270153.5105839, 26.111, 38.2975, 52.638, 7.045661048E+00
1689270154.9288397, 26.113, 38.2981, 52.65, 7.045663573E+00
1689270156.3474355, 26.107, 38.2978, 52.64, 7.045662761E+00
1689270157.7659373, 26.107, 38.2984, 52.641, 7.045662785E+00
1689270159.1844583, 26.108, 38.2978, 52.642, 7.045661823E+00
1689270160.6026077, 26.11, 38.2978, 52.638, 7.045661760E+00
1689270162.0212412, 26.108, 38.2973, 52.644, 7.045662878E+00
1689270163.4397914, 26.113, 38.2975, 52.641, 7.045662209E+00
1689270164.8580632, 26.117, 38.2972, 52.653, 7.045661347E+00
1689270166.2765622, 26.114, 38.2972, 52.65, 7.045662618E+00
1689270167.6951003, 26.114, 38.2973, 52.646, 7.045662894E+00
1689270169.1134102, 26.11, 38.2968, 52.644, 7.045662369E+00
1689270170.5321429, 26.11, 38.2963, 52.648, 7.045663483E+00
1689270171.950498, 26.113, 38.2965, 52.65, 7.045663487E+00
1689270173.3689537, 26.11, 38.2965, 52.647, 7.045663443E+00
1689270174.7872868, 26.111, 38.2966, 52.643, 7.045662312E+00
1689270176.2057908, 26.113, 38.2969, 52.645, 7.045662459E+00
1689270177.6243122, 26.116, 38.2961, 52.642, 7.045663024E+00
1689270179.0428603, 26.119, 38.2969, 52.648, 7.045664272E+00
1689270180.4610593, 26.117, 38.2965, 52.649, 7.045661391E+00
1689270181.8797302, 26.116, 38.296, 52.65, 7.045663507E+00
1689270183.298112, 26.114, 38.2965, 52.643, 7.045661873E+00
1689270184.7165203, 26.119, 38.2963, 52.653, 7.045663703E+00
1689270186.1350307, 26.113, 38.2956, 52.65, 7.045661627E+00
1689270187.5532775, 26.122, 38.2958, 52.654, 7.045662692E+00
1689270188.9718857, 26.116, 38.2955, 52.646, 7.045662013E+00
1689270190.3904023, 26.114, 38.2951, 52.648, 7.045663823E+00
1689270191.8086796, 26.107, 38.295, 52.648, 7.045663344E+00
1689270193.227248, 26.113, 38.2955, 52.646, 7.045662159E+00
1689270194.645715, 26.114, 38.2957, 52.649, 7.045664199E+00
1689270196.0640986, 26.107, 38.295, 52.652, 7.045663590E+00
1689270197.4826183, 26.116, 38.296, 52.646, 7.045662113E+00
1689270198.9011486, 26.111, 38.2952, 52.653, 7.045662369E+00
1689270200.3195097, 26.111, 38.2952, 52.652, 7.045662436E+00
1689270201.737907, 26.113, 38.2944, 52.649, 7.045662485E+00
1689270203.156517, 26.114, 38.2951, 52.646, 7.045662555E+00
1689270204.5748112, 26.113, 38.2956, 52.65, 7.045662069E+00
1689270205.9933975, 26.107, 38.2948, 52.643, 7.045662369E+00
1689270207.41175, 26.116, 38.2948, 52.65, 7.045662529E+00
1689270208.830291, 26.121, 38.2943, 52.645, 7.045662412E+00
1689270210.2486153, 26.116, 38.2945, 52.648, 7.045660832E+00
1689270211.6671324, 26.117, 38.2948, 52.649, 7.045661887E+00
1689270213.085627, 26.116, 38.2941, 52.648, 7.045662425E+00
1689270214.503956, 26.114, 38.294, 52.645, 7.045662578E+00
1689270215.9226077, 26.116, 38.2943, 52.648, 7.045662396E+00
1689270217.3410199, 26.125, 38.2942, 52.65, 7.045663710E+00
1689270218.7594028, 26.11, 38.294, 52.653, 7.045664255E+00
1689270220.1778455, 26.119, 38.2941, 52.654, 7.045662575E+00
1689270221.5963953, 26.113, 38.294, 52.65, 7.045662725E+00
1689270223.0148976, 26.122, 38.2942, 52.652, 7.045662119E+00
1689270224.4331896, 26.119, 38.2934, 52.652, 7.045662695E+00
1689270225.851747, 26.116, 38.2935, 52.65, 7.045662892E+00
1689270227.2700663, 26.114, 38.2937, 52.655, 7.045662093E+00
1689270228.6885731, 26.113, 38.2935, 52.647, 7.045663138E+00
1689270230.107114, 26.121, 38.2939, 52.655, 7.045661590E+00
1689270231.525522, 26.121, 38.2947, 52.648, 7.045662878E+00
1689270232.943853, 26.116, 38.2936, 52.645, 7.045663154E+00
1689270234.3623736, 26.114, 38.2936, 52.641, 7.045661311E+00
1689270235.7809799, 26.116, 38.2934, 52.648, 7.045662382E+00
1689270237.1992068, 26.116, 38.2929, 52.647, 7.045662365E+00
1689270238.617745, 26.119, 38.2931, 52.653, 7.045661441E+00
1689270240.0360897, 26.111, 38.2929, 52.647, 7.045664266E+00
1689270241.454574, 26.111, 38.2931, 52.652, 7.045664961E+00
1689270242.8731372, 26.113, 38.2928, 52.65, 7.045662212E+00
1689270244.2914314, 26.117, 38.2931, 52.656, 7.045661707E+00
1689270245.7098715, 26.121, 38.2932, 52.655, 7.045664112E+00
1689270247.1285152, 26.121, 38.2921, 52.656, 7.045661471E+00
1689270248.5468981, 26.121, 38.2928, 52.652, 7.045661943E+00
1689270249.965345, 26.116, 38.2923, 52.652, 7.045662266E+00
1689270251.3839703, 26.121, 38.2923, 52.656, 7.045661837E+00
1689270252.80225, 26.117, 38.2925, 52.658, 7.045662239E+00
1689270254.2206223, 26.113, 38.2924, 52.652, 7.045663254E+00
1689270255.6390886, 26.121, 38.2925, 52.66, 7.045662292E+00
1689270257.0580382, 26.121, 38.2933, 52.656, 7.045662186E+00
1689270258.4759803, 26.117, 38.2937, 52.655, 7.045662771E+00
1689270259.8946457, 26.119, 38.293, 52.656, 7.045663570E+00
1689270261.313102, 26.113, 38.2932, 52.659, 7.045662465E+00
1689270262.731616, 26.107, 38.2925, 52.65, 7.045663583E+00
1689270264.1499643, 26.119, 38.2921, 52.657, 7.045664179E+00
1689270265.5685835, 26.116, 38.2924, 52.655, 7.045661361E+00
1689270266.9868186, 26.117, 38.2922, 52.655, 7.045663011E+00
1689270268.4052284, 26.116, 38.2924, 52.654, 7.045662888E+00
1689270269.8239138, 26.119, 38.2924, 52.659, 7.045663350E+00
1689270271.242282, 26.119, 38.2922, 52.655, 7.045662448E+00
1689270272.660644, 26.116, 38.2925, 52.658, 7.045663330E+00
1689270274.0790024, 26.121, 38.2927, 52.659, 7.045661024E+00
1689270275.4975498, 26.119, 38.2925, 52.657, 7.045661114E+00
1689270276.9158888, 26.122, 38.2923, 52.657, 7.045661972E+00
1689270278.3344164, 26.119, 38.2922, 52.658, 7.045663440E+00
1689270279.7529645, 26.119, 38.2926, 52.659, 7.045661962E+00
1689270281.17128, 26.116, 38.2923, 52.657, 7.045661656E+00
1689270282.5896964, 26.117, 38.2932, 52.657, 7.045663752E+00
1689270284.008216, 26.122, 38.2925, 52.664, 7.045662262E+00
1689270285.4265914, 26.117, 38.2927, 52.664, 7.045662887E+00
1689270286.845215, 26.113, 38.2921, 52.657, 7.045662774E+00
1689270288.26393, 26.127, 38.2916, 52.668, 7.045663007E+00
1689270289.6821811, 26.121, 38.2917, 52.659, 7.045662544E+00
1689270291.100555, 26.119, 38.2919, 52.664, 7.045661999E+00
1689270292.5191238, 26.119, 38.2916, 52.66, 7.045664185E+00
1689270293.9375997, 26.125, 38.2924, 52.662, 7.045662707E+00
1689270295.3557603, 26.113, 38.292, 52.658, 7.045662082E+00
1689270296.7741985, 26.122, 38.2923, 52.656, 7.045663156E+00
1689270298.1928344, 26.117, 38.2923, 52.661, 7.045663758E+00
1689270299.6111703, 26.125, 38.2924, 52.662, 7.045661785E+00
1689270301.0296426, 26.113, 38.2923, 52.662, 7.045664054E+00
1689270302.4484215, 26.119, 38.2914, 52.664, 7.045661539E+00
1689270303.8667135, 26.119, 38.2917, 52.665, 7.045662814E+00
1689270305.2849507, 26.116, 38.2916, 52.655, 7.045661123E+00
1689270306.7035909, 26.121, 38.2922, 52.659, 7.045661519E+00
1689270308.1218317, 26.121, 38.2921, 52.666, 7.045662428E+00
1689270309.5404034, 26.124, 38.2915, 52.67, 7.045663123E+00
1689270310.9589508, 26.119, 38.2923, 52.666, 7.045662933E+00
1689270312.377318, 26.121, 38.2915, 52.669, 7.045663169E+00
1689270313.7957976, 26.117, 38.2914, 52.658, 7.045662584E+00
1689270315.2143853, 26.127, 38.2915, 52.664, 7.045661672E+00
1689270316.6326556, 26.117, 38.2922, 52.658, 7.045662324E+00
1689270318.051328, 26.116, 38.2912, 52.661, 7.045662757E+00
1689270319.4696503, 26.122, 38.2917, 52.671, 7.045663319E+00
1689270320.8880765, 26.114, 38.2917, 52.665, 7.045661489E+00
1689270322.3065329, 26.122, 38.2916, 52.669, 7.045662437E+00
1689270323.7250206, 26.116, 38.2921, 52.662, 7.045663319E+00
1689270325.1435313, 26.124, 38.292, 52.661, 7.045661669E+00
1689270326.5619183, 26.125, 38.2923, 52.664, 7.045663402E+00
1689270327.9804318, 26.119, 38.2915, 52.669, 7.045663528E+00
1689270329.3988874, 26.117, 38.2915, 52.668, 7.045662178E+00
1689270330.817194, 26.124, 38.292, 52.664, 7.045662081E+00
1689270332.235769, 26.119, 38.2922, 52.67, 7.045663874E+00
1689270333.6541343, 26.125, 38.2914, 52.673, 7.045662147E+00
1689270335.072613, 26.119, 38.2924, 52.674, 7.045662307E+00
1689270336.4910777, 26.124, 38.2918, 52.678, 7.045662913E+00
1689270337.9098446, 26.122, 38.2915, 52.671, 7.045663242E+00
1689270339.3279521, 26.121, 38.2918, 52.674, 7.045662710E+00
1689270340.7465203, 26.125, 38.2919, 52.682, 7.045662773E+00
1689270342.1649168, 26.125, 38.2917, 52.672, 7.045663631E+00
1689270343.583234, 26.124, 38.292, 52.679, 7.045664270E+00
1689270345.0017834, 26.121, 38.2919, 52.678, 7.045663255E+00
1689270346.4202838, 26.128, 38.2924, 52.679, 7.045664466E+00
1689270347.8386626, 26.121, 38.2921, 52.67, 7.045663774E+00
1689270349.2571526, 26.124, 38.2928, 52.679, 7.045663012E+00
1689270350.6756265, 26.124, 38.2921, 52.671, 7.045661947E+00
1689270352.0941648, 26.119, 38.2925, 52.668, 7.045663594E+00
1689270353.5126987, 26.116, 38.2933, 52.672, 7.045663638E+00
1689270354.9310596, 26.124, 38.2927, 52.674, 7.045662989E+00
1689270356.349623, 26.124, 38.2931, 52.679, 7.045663211E+00
1689270357.7678494, 26.119, 38.2931, 52.679, 7.045663181E+00
1689270359.186372, 26.125, 38.2923, 52.682, 7.045661095E+00
1689270360.6048963, 26.119, 38.2936, 52.678, 7.045664243E+00
1689270362.0234463, 26.125, 38.2931, 52.684, 7.045663863E+00
1689270363.4419088, 26.124, 38.2932, 52.679, 7.045662882E+00
1689270364.8602579, 26.125, 38.2936, 52.684, 7.045661048E+00
1689270366.2786448, 26.128, 38.294, 52.678, 7.045662179E+00
1689270367.6971307, 26.124, 38.2942, 52.679, 7.045663790E+00
1689270369.1156158, 26.121, 38.2935, 52.679, 7.045662911E+00
1689270370.5341418, 26.125, 38.2941, 52.682, 7.045662938E+00
1689270371.9525938, 26.117, 38.294, 52.674, 7.045662376E+00
1689270373.3709342, 26.125, 38.2943, 52.681, 7.045662495E+00
1689270374.7891612, 26.13, 38.2942, 52.679, 7.045662898E+00
1689270376.20774, 26.117, 38.2942, 52.677, 7.045663014E+00
1689270377.6262856, 26.122, 38.2952, 52.682, 7.045663700E+00
1689270379.044597, 26.13, 38.2948, 52.682, 7.045663869E+00
1689270380.4631872, 26.125, 38.2953, 52.686, 7.045664192E+00
1689270381.8816946, 26.122, 38.2951, 52.69, 7.045663639E+00
1689270383.3001964, 26.127, 38.2954, 52.69, 7.045663227E+00
1689270384.7185576, 26.124, 38.2955, 52.682, 7.045663074E+00
1689270386.1370263, 26.122, 38.2955, 52.687, 7.045663892E+00
1689270387.5555222, 26.117, 38.2957, 52.674, 7.045661500E+00
1689270388.9738793, 26.121, 38.2955, 52.686, 7.045663313E+00
1689270390.3923986, 26.125, 38.2963, 52.687, 7.045663719E+00
1689270391.8108966, 26.128, 38.2953, 52.685, 7.045662744E+00
1689270393.2291718, 26.121, 38.2962, 52.685, 7.045662801E+00
1689270394.6477277, 26.13, 38.2965, 52.691, 7.045662990E+00
1689270396.0663874, 26.128, 38.2963, 52.683, 7.045662870E+00
1689270397.484533, 26.13, 38.297, 52.693, 7.045663180E+00
1689270398.9030213, 26.124, 38.2971, 52.685, 7.045663489E+00
1689270400.3216517, 26.128, 38.2968, 52.689, 7.045664227E+00
1689270401.7399244, 26.122, 38.2973, 52.693, 7.045663043E+00
1689270403.1584082, 26.13, 38.2972, 52.694, 7.045662820E+00
1689270404.576915, 26.13, 38.2973, 52.693, 7.045663266E+00
1689270405.99525, 26.124, 38.2976, 52.692, 7.045663835E+00
1689270407.4137483, 26.13, 38.2981, 52.691, 7.045665056E+00
1689270408.8322682, 26.124, 38.2975, 52.684, 7.045662411E+00
1689270410.2506504, 26.124, 38.2983, 52.684, 7.045661792E+00
1689270411.6691105, 26.124, 38.2982, 52.684, 7.045663189E+00
1689270413.0877774, 26.128, 38.2983, 52.698, 7.045661962E+00
1689270414.5061972, 26.131, 38.2988, 52.698, 7.045663652E+00
1689270415.9244564, 26.121, 38.2993, 52.693, 7.045662850E+00
1689270417.3429577, 26.125, 38.299, 52.695, 7.045663289E+00
1689270418.7614808, 26.131, 38.2993, 52.692, 7.045663053E+00
1689270420.179788, 26.127, 38.299, 52.699, 7.045662384E+00
1689270421.5983522, 26.122, 38.2995, 52.695, 7.045663525E+00
1689270423.0168743, 26.124, 38.2993, 52.692, 7.045663741E+00
1689270424.4351742, 26.127, 38.2995, 52.695, 7.045663389E+00
1689270425.8537407, 26.128, 38.3002, 52.692, 7.045661642E+00
1689270427.272177, 26.121, 38.3005, 52.701, 7.045663518E+00
1689270428.6905253, 26.128, 38.3011, 52.701, 7.045662071E+00
1689270430.1091747, 26.13, 38.3006, 52.698, 7.045663485E+00
1689270431.5274813, 26.127, 38.3007, 52.695, 7.045663202E+00
1689270432.94604, 26.13, 38.301, 52.695, 7.045662267E+00
1689270434.3645737, 26.127, 38.3011, 52.699, 7.045662659E+00
1689270435.7829125, 26.127, 38.301, 52.697, 7.045661508E+00
1689270437.201179, 26.136, 38.3019, 52.705, 7.045662666E+00
1689270438.619774, 26.125, 38.302, 52.698, 7.045662613E+00
1689270440.038106, 26.125, 38.3023, 52.703, 7.045661708E+00
1689270441.4565303, 26.131, 38.3028, 52.699, 7.045663098E+00
1689270442.8750312, 26.133, 38.3024, 52.706, 7.045662563E+00
1689270444.2937021, 26.128, 38.3028, 52.697, 7.045664319E+00
1689270445.7120268, 26.133, 38.3031, 52.706, 7.045664156E+00
1689270447.1304832, 26.124, 38.3035, 52.692, 7.045663251E+00
1689270448.548976, 26.136, 38.3038, 52.706, 7.045663015E+00
1689270449.9674675, 26.133, 38.3037, 52.703, 7.045663171E+00
1689270451.3858685, 26.125, 38.3045, 52.701, 7.045663737E+00
1689270452.8043168, 26.121, 38.304, 52.699, 7.045661754E+00
1689270454.2228124, 26.137, 38.3047, 52.708, 7.045663038E+00
1689270455.6411068, 26.133, 38.3045, 52.702, 7.045663407E+00
1689270457.059682, 26.13, 38.305, 52.705, 7.045662659E+00
1689270458.4779902, 26.131, 38.3049, 52.702, 7.045663174E+00
1689270459.896551, 26.13, 38.3051, 52.706, 7.045662492E+00
1689270461.3150713, 26.133, 38.3058, 52.699, 7.045662868E+00
1689270462.733544, 26.131, 38.306, 52.708, 7.045662882E+00
1689270464.1519217, 26.133, 38.3061, 52.71, 7.045663544E+00
1689270465.570412, 26.136, 38.3063, 52.714, 7.045663188E+00
1689270466.988901, 26.13, 38.3067, 52.706, 7.045663510E+00
1689270468.4072387, 26.134, 38.3075, 52.711, 7.045662139E+00
1689270469.825744, 26.13, 38.3075, 52.713, 7.045664439E+00
1689270471.2442045, 26.134, 38.3074, 52.703, 7.045663813E+00
1689270472.6625628, 26.124, 38.3083, 52.705, 7.045663780E+00
1689270474.0811071, 26.131, 38.3074, 52.701, 7.045663005E+00
1689270475.4996219, 26.131, 38.3085, 52.705, 7.045663204E+00
1689270476.9179857, 26.127, 38.3089, 52.705, 7.045662326E+00
1689270478.3365655, 26.131, 38.3086, 52.716, 7.045664605E+00
1689270479.7549918, 26.136, 38.3085, 52.705, 7.045663124E+00
1689270481.1735759, 26.128, 38.3089, 52.705, 7.045662499E+00
1689270482.5918481, 26.128, 38.309, 52.703, 7.045662888E+00
1689270484.0104423, 26.131, 38.3091, 52.709, 7.045661927E+00
1689270485.4288197, 26.136, 38.3087, 52.723, 7.045664049E+00
1689270486.8473542, 26.125, 38.31, 52.718, 7.045661996E+00
1689270488.2656937, 26.137, 38.3092, 52.711, 7.045662775E+00
1689270489.6841378, 26.134, 38.3104, 52.708, 7.045663027E+00
1689270491.1025527, 26.137, 38.3101, 52.717, 7.045663041E+00
1689270492.520999, 26.122, 38.3105, 52.713, 7.045662668E+00
1689270493.9395654, 26.13, 38.3105, 52.717, 7.045663337E+00
1689270495.3578346, 26.131, 38.3118, 52.715, 7.045663081E+00
1689270496.7763412, 26.133, 38.3119, 52.72, 7.045663204E+00
1689270498.194901, 26.131, 38.3118, 52.716, 7.045662422E+00
1689270499.613321, 26.136, 38.3122, 52.716, 7.045663556E+00
1689270501.0317693, 26.134, 38.3126, 52.717, 7.045661723E+00
1689270502.4501984, 26.133, 38.3125, 52.715, 7.045662738E+00
1689270503.8685393, 26.133, 38.3132, 52.715, 7.045663709E+00
1689270505.2870455, 26.134, 38.3134, 52.714, 7.045662927E+00
1689270506.7055328, 26.136, 38.3133, 52.718, 7.045661939E+00
1689270508.1238923, 26.136, 38.3143, 52.715, 7.045662794E+00
1689270509.542607, 26.134, 38.3146, 52.722, 7.045663187E+00
1689270510.960978, 26.133, 38.3141, 52.725, 7.045662145E+00
1689270512.3794532, 26.134, 38.3149, 52.717, 7.045662584E+00
1689270513.797772, 26.137, 38.3148, 52.721, 7.045661477E+00
1689270515.2163932, 26.134, 38.3154, 52.715, 7.045663004E+00
1689270516.6347246, 26.139, 38.3151, 52.722, 7.045662059E+00
1689270518.0530846, 26.139, 38.3158, 52.722, 7.045662252E+00
1689270519.471594, 26.124, 38.3164, 52.716, 7.045661383E+00
1689270520.8901954, 26.134, 38.3163, 52.726, 7.045663150E+00
1689270522.3087611, 26.136, 38.3165, 52.726, 7.045663532E+00
1689270523.727008, 26.133, 38.3165, 52.722, 7.045662414E+00
1689270525.1454914, 26.131, 38.3163, 52.722, 7.045662374E+00
1689270526.563827, 26.133, 38.3172, 52.725, 7.045662348E+00
1689270527.9823425, 26.14, 38.3173, 52.722, 7.045662321E+00
1689270529.4010627, 26.137, 38.3179, 52.723, 7.045661340E+00
1689270530.8191757, 26.133, 38.3186, 52.731, 7.045661127E+00
1689270532.2377129, 26.133, 38.3182, 52.726, 7.045662438E+00
1689270533.6561852, 26.127, 38.3182, 52.72, 7.045661256E+00
1689270535.074541, 26.14, 38.3186, 52.73, 7.045663266E+00
1689270536.4930542, 26.136, 38.3187, 52.722, 7.045663545E+00
1689270537.9115455, 26.14, 38.3189, 52.729, 7.045663276E+00
1689270539.330064, 26.137, 38.3194, 52.729, 7.045663505E+00
1689270540.748391, 26.147, 38.3194, 52.729, 7.045663722E+00
1689270542.1669583, 26.139, 38.32, 52.731, 7.045662900E+00
1689270543.5852575, 26.134, 38.3199, 52.731, 7.045662617E+00
1689270545.0039015, 26.136, 38.3198, 52.723, 7.045662757E+00
1689270546.4223585, 26.133, 38.3204, 52.725, 7.045663672E+00
1689270547.8407319, 26.14, 38.3209, 52.729, 7.045662225E+00
1689270549.259009, 26.136, 38.321, 52.73, 7.045663752E+00
1689270550.677582, 26.142, 38.3213, 52.723, 7.045664121E+00
1689270552.0961301, 26.134, 38.3213, 52.721, 7.045661726E+00
1689270553.5146415, 26.128, 38.322, 52.725, 7.045661692E+00
1689270554.9329782, 26.139, 38.3221, 52.735, 7.045663749E+00
1689270556.3515458, 26.131, 38.3222, 52.731, 7.045662311E+00
1689270557.7699747, 26.142, 38.3227, 52.737, 7.045662963E+00
1689270559.1883667, 26.134, 38.3229, 52.732, 7.045662587E+00
1689270560.6068926, 26.139, 38.3232, 52.73, 7.045663619E+00
1689270562.0251899, 26.134, 38.3233, 52.729, 7.045663026E+00
1689270563.4436355, 26.133, 38.3238, 52.73, 7.045662081E+00
1689270564.8621633, 26.137, 38.324, 52.739, 7.045663588E+00
1689270566.2806222, 26.147, 38.3244, 52.738, 7.045662331E+00
1689270567.6990867, 26.134, 38.3247, 52.729, 7.045661352E+00
1689270569.1175177, 26.14, 38.3247, 52.731, 7.045662178E+00
1689270570.5358891, 26.137, 38.3251, 52.728, 7.045664696E+00
1689270571.9543953, 26.143, 38.3247, 52.73, 7.045662936E+00
1689270573.3728948, 26.137, 38.3255, 52.735, 7.045662627E+00
1689270574.7914827, 26.142, 38.3258, 52.742, 7.045663425E+00
1689270576.2097893, 26.143, 38.3259, 52.733, 7.045663332E+00
1689270577.6282432, 26.143, 38.3261, 52.738, 7.045661981E+00
1689270579.0467143, 26.139, 38.3267, 52.735, 7.045662387E+00
1689270580.465166, 26.14, 38.3267, 52.729, 7.045662770E+00
1689270581.883677, 26.136, 38.3265, 52.728, 7.045664213E+00
1689270583.3021543, 26.131, 38.3272, 52.731, 7.045661645E+00
1689270584.7205746, 26.14, 38.3273, 52.73, 7.045662487E+00
1689270586.1390316, 26.137, 38.3277, 52.734, 7.045662620E+00
1689270587.5574286, 26.14, 38.328, 52.732, 7.045663299E+00
1689270588.9758196, 26.142, 38.328, 52.732, 7.045663052E+00
1689270590.3942797, 26.143, 38.3282, 52.735, 7.045664612E+00
1689270591.8127637, 26.14, 38.3289, 52.734, 7.045663508E+00
1689270593.2311277, 26.133, 38.3291, 52.737, 7.045662473E+00
1689270594.6496954, 26.13, 38.3293, 52.735, 7.045662387E+00
1689270596.0682237, 26.142, 38.3294, 52.739, 7.045663588E+00
1689270597.4865723, 26.142, 38.3295, 52.739, 7.045662354E+00
1689270598.9051526, 26.14, 38.3297, 52.735, 7.045662157E+00
1689270600.3234963, 26.142, 38.3296, 52.735, 7.045663934E+00
1689270601.7420065, 26.143, 38.3297, 52.739, 7.045662683E+00
1689270603.1604097, 26.142, 38.3304, 52.742, 7.045663771E+00
1689270604.578923, 26.14, 38.3305, 52.734, 7.045662403E+00
1689270605.997375, 26.142, 38.331, 52.733, 7.045661728E+00
1689270607.4158149, 26.145, 38.3315, 52.733, 7.045661688E+00
1689270608.8342674, 26.139, 38.3313, 52.74, 7.045662750E+00
1689270610.2526927, 26.148, 38.3322, 52.738, 7.045663135E+00
1689270611.6711228, 26.148, 38.3325, 52.735, 7.045662057E+00
1689270613.0897024, 26.143, 38.3318, 52.733, 7.045661918E+00
1689270614.50823, 26.145, 38.3325, 52.742, 7.045662773E+00
1689270615.9264486, 26.13, 38.333, 52.74, 7.045662207E+00
1689270617.344993, 26.14, 38.3331, 52.743, 7.045661901E+00
1689270618.7633758, 26.145, 38.3325, 52.746, 7.045662863E+00
1689270620.1817422, 26.147, 38.3332, 52.739, 7.045664060E+00
1689270621.600282, 26.154, 38.3336, 52.738, 7.045663801E+00
1689270623.0188568, 26.14, 38.334, 52.738, 7.045664436E+00
1689270624.4371712, 26.143, 38.3347, 52.737, 7.045663498E+00
1689270625.8556416, 26.145, 38.3348, 52.74, 7.045663235E+00
1689270627.2741776, 26.151, 38.3351, 52.75, 7.045663202E+00
1689270628.6926303, 26.151, 38.3347, 52.738, 7.045662822E+00
1689270630.1110597, 26.145, 38.3354, 52.741, 7.045663794E+00
1689270631.529475, 26.145, 38.336, 52.74, 7.045661957E+00
1689270632.9480662, 26.142, 38.3354, 52.742, 7.045663364E+00
1689270634.3666332, 26.143, 38.3362, 52.74, 7.045662732E+00
1689270635.7848969, 26.143, 38.3366, 52.739, 7.045662256E+00
1689270637.2033296, 26.139, 38.3368, 52.739, 7.045661514E+00
1689270638.621686, 26.142, 38.337, 52.734, 7.045663238E+00
1689270640.040175, 26.147, 38.3376, 52.733, 7.045662429E+00
1689270641.4587462, 26.142, 38.3377, 52.74, 7.045662832E+00
1689270642.8770266, 26.143, 38.3378, 52.74, 7.045663440E+00
1689270644.2955084, 26.147, 38.3384, 52.744, 7.045662625E+00
1689270645.7141678, 26.143, 38.3387, 52.742, 7.045662599E+00
1689270647.1325028, 26.142, 38.339, 52.738, 7.045662492E+00
1689270648.5509431, 26.148, 38.3394, 52.738, 7.045664522E+00
1689270649.9694526, 26.145, 38.3399, 52.741, 7.045665251E+00
1689270651.387762, 26.145, 38.3397, 52.744, 7.045662872E+00
1689270652.806257, 26.143, 38.3401, 52.734, 7.045663783E+00
1689270654.2247887, 26.14, 38.3399, 52.739, 7.045663274E+00
1689270655.6432462, 26.142, 38.3398, 52.739, 7.045662276E+00
